('vfx-2', '2020-06-10T21:44:21Z', '2020-06-10T21:44:24Z', '2020-06-10T21:44:29Z', '2020-06-10T21:44:29Z', 8.0)
('vfx-3', '2020-06-10T21:44:56Z', '2020-06-10T21:44:59Z', '2020-06-10T21:45:04Z', '2020-06-10T21:45:04Z', 8.0)
('color', '2020-06-10T21:45:33Z', '2020-06-10T21:45:35Z', '2020-06-10T21:45:39Z', '2020-06-10T21:45:39Z', 6.0)
('sound', '2020-06-10T21:46:16Z', '2020-06-10T21:46:19Z', '2020-06-10T21:46:24Z', '2020-06-10T21:46:24Z', 8.0)
('hdr', '2020-06-10T21:47:00Z', '2020-06-10T21:47:02Z', '2020-06-10T21:47:08Z', '2020-06-10T21:47:08Z', 8.0)
('owner', '2020-06-10T21:48:18Z', '2020-06-10T21:48:21Z', '2020-06-10T21:48:26Z', '2020-06-10T21:48:26Z', 8.0)
('vfx-1', '2020-06-10T21:48:22Z', '2020-06-10T21:48:25Z', '2020-06-10T21:48:30Z', '2020-06-10T21:48:30Z', 8.0)
('vfx-2', '2020-06-10T21:49:01Z', '2020-06-10T21:49:04Z', '2020-06-10T21:49:08Z', '2020-06-10T21:49:08Z', 7.0)
('vfx-3', '2020-06-10T21:49:36Z', '2020-06-10T21:49:39Z', '2020-06-10T21:49:43Z', '2020-06-10T21:49:43Z', 7.0)
('color', '2020-06-10T21:50:12Z', '2020-06-10T21:50:15Z', '2020-06-10T21:50:20Z', '2020-06-10T21:50:20Z', 8.0)
('sound', '2020-06-10T21:50:47Z', '2020-06-10T21:50:49Z', '2020-06-10T21:50:54Z', '2020-06-10T21:50:54Z', 7.0)
('hdr', '2020-06-10T21:51:24Z', '2020-06-10T21:51:26Z', '2020-06-10T21:51:32Z', '2020-06-10T21:51:32Z', 8.0)
('owner', '2020-06-10T21:52:38Z', '2020-06-10T21:52:41Z', '2020-06-10T21:52:46Z', '2020-06-10T21:52:46Z', 8.0)
('vfx-1', '2020-06-10T21:52:42Z', '2020-06-10T21:52:44Z', '2020-06-10T21:52:50Z', '2020-06-10T21:52:50Z', 8.0)
('vfx-2', '2020-06-10T21:53:21Z', '2020-06-10T21:53:24Z', '2020-06-10T21:53:28Z', '2020-06-10T21:53:28Z', 7.0)
('vfx-3', '2020-06-10T21:54:02Z', '2020-06-10T21:54:05Z', '2020-06-10T21:54:10Z', '2020-06-10T21:54:10Z', 8.0)
('color', '2020-06-10T21:54:38Z', '2020-06-10T21:54:40Z', '2020-06-10T21:54:45Z', '2020-06-10T21:54:45Z', 7.0)
('sound', '2020-06-10T21:55:14Z', '2020-06-10T21:55:16Z', '2020-06-10T21:55:20Z', '2020-06-10T21:55:20Z', 6.0)
('hdr', '2020-06-10T21:55:59Z', '2020-06-10T21:56:01Z', '2020-06-10T21:56:07Z', '2020-06-10T21:56:07Z', 8.0)
('owner', '2020-06-10T21:57:07Z', '2020-06-10T21:57:09Z', '2020-06-10T21:57:15Z', '2020-06-10T21:57:15Z', 8.0)
('vfx-1', '2020-06-10T21:57:10Z', '2020-06-10T21:57:13Z', '2020-06-10T21:57:20Z', '2020-06-10T21:57:20Z', 10.0)
('vfx-2', '2020-06-10T21:57:52Z', '2020-06-10T21:57:54Z', '2020-06-10T21:57:59Z', '2020-06-10T21:57:59Z', 7.0)
('vfx-3', '2020-06-10T21:58:32Z', '2020-06-10T21:58:34Z', '2020-06-10T21:58:39Z', '2020-06-10T21:58:39Z', 7.0)
('color', '2020-06-10T21:59:12Z', '2020-06-10T21:59:15Z', '2020-06-10T21:59:21Z', '2020-06-10T21:59:21Z', 9.0)
('sound', '2020-06-10T21:59:56Z', '2020-06-10T21:59:58Z', '2020-06-10T22:00:05Z', '2020-06-10T22:00:05Z', 9.0)
('hdr', '2020-06-10T22:00:32Z', '2020-06-10T22:00:34Z', '2020-06-10T22:00:39Z', '2020-06-10T22:00:39Z', 7.0)
('owner', '2020-06-10T22:01:48Z', '2020-06-10T22:01:51Z', '2020-06-10T22:01:54Z', '2020-06-10T22:01:54Z', 6.0)
('vfx-1', '2020-06-10T22:01:52Z', '2020-06-10T22:01:54Z', '2020-06-10T22:01:59Z', '2020-06-10T22:01:59Z', 7.0)
('vfx-2', '2020-06-10T22:02:31Z', '2020-06-10T22:02:34Z', '2020-06-10T22:02:40Z', '2020-06-10T22:02:40Z', 9.0)
('vfx-3', '2020-06-10T22:03:06Z', '2020-06-10T22:03:09Z', '2020-06-10T22:03:14Z', '2020-06-10T22:03:14Z', 8.0)
('color', '2020-06-10T22:03:42Z', '2020-06-10T22:03:44Z', '2020-06-10T22:03:48Z', '2020-06-10T22:03:48Z', 6.0)
('sound', '2020-06-10T22:04:25Z', '2020-06-10T22:04:28Z', '2020-06-10T22:04:34Z', '2020-06-10T22:04:34Z', 9.0)
('hdr', '2020-06-10T22:05:01Z', '2020-06-10T22:05:03Z', '2020-06-10T22:05:08Z', '2020-06-10T22:05:08Z', 7.0)
('owner', '2020-06-10T22:06:18Z', '2020-06-10T22:06:20Z', '2020-06-10T22:06:25Z', '2020-06-10T22:06:25Z', 7.0)
('vfx-1', '2020-06-10T22:06:24Z', '2020-06-10T22:06:26Z', '2020-06-10T22:06:32Z', '2020-06-10T22:06:32Z', 8.0)
('vfx-2', '2020-06-10T22:07:01Z', '2020-06-10T22:07:04Z', '2020-06-10T22:07:10Z', '2020-06-10T22:07:10Z', 9.0)
('vfx-3', '2020-06-10T22:07:36Z', '2020-06-10T22:07:40Z', '2020-06-10T22:07:45Z', '2020-06-10T22:07:45Z', 9.0)
('color', '2020-06-10T22:08:21Z', '2020-06-10T22:08:24Z', '2020-06-10T22:08:29Z', '2020-06-10T22:08:29Z', 8.0)
('sound', '2020-06-10T22:08:57Z', '2020-06-10T22:09:00Z', '2020-06-10T22:09:05Z', '2020-06-10T22:09:05Z', 8.0)
('hdr', '2020-06-10T22:09:39Z', '2020-06-10T22:09:41Z', '2020-06-10T22:09:46Z', '2020-06-10T22:09:46Z', 7.0)
('owner', '2020-06-10T22:10:58Z', '2020-06-10T22:11:01Z', '2020-06-10T22:11:07Z', '2020-06-10T22:11:07Z', 9.0)
('vfx-1', '2020-06-10T22:11:02Z', '2020-06-10T22:11:04Z', '2020-06-10T22:11:11Z', '2020-06-10T22:11:11Z', 9.0)
('vfx-2', '2020-06-10T22:11:41Z', '2020-06-10T22:11:44Z', '2020-06-10T22:11:50Z', '2020-06-10T22:11:50Z', 9.0)
('vfx-3', '2020-06-10T22:12:18Z', '2020-06-10T22:12:21Z', '2020-06-10T22:12:27Z', '2020-06-10T22:12:27Z', 9.0)
('color', '2020-06-10T22:13:02Z', '2020-06-10T22:13:04Z', '2020-06-10T22:13:10Z', '2020-06-10T22:13:10Z', 8.0)
('sound', '2020-06-10T22:13:39Z', '2020-06-10T22:13:41Z', '2020-06-10T22:13:47Z', '2020-06-10T22:13:47Z', 8.0)
('hdr', '2020-06-10T22:14:20Z', '2020-06-10T22:14:22Z', '2020-06-10T22:14:26Z', '2020-06-10T22:14:26Z', 6.0)
('owner', '2020-06-10T22:15:35Z', '2020-06-10T22:15:38Z', '2020-06-10T22:15:42Z', '2020-06-10T22:15:42Z', 7.0)
('vfx-1', '2020-06-10T22:15:39Z', '2020-06-10T22:15:41Z', '2020-06-10T22:15:45Z', '2020-06-10T22:15:45Z', 6.0)
('vfx-2', '2020-06-10T22:16:14Z', '2020-06-10T22:16:17Z', '2020-06-10T22:16:23Z', '2020-06-10T22:16:23Z', 9.0)
('vfx-3', '2020-06-10T22:16:52Z', '2020-06-10T22:16:54Z', '2020-06-10T22:17:00Z', '2020-06-10T22:17:00Z', 8.0)
('color', '2020-06-10T22:17:32Z', '2020-06-10T22:17:34Z', '2020-06-10T22:17:39Z', '2020-06-10T22:17:39Z', 7.0)
('sound', '2020-06-10T22:18:15Z', '2020-06-10T22:18:17Z', '2020-06-10T22:18:23Z', '2020-06-10T22:18:23Z', 8.0)
('hdr', '2020-06-10T22:18:59Z', '2020-06-10T22:19:01Z', '2020-06-10T22:19:05Z', '2020-06-10T22:19:05Z', 6.0)
('owner', '2020-06-10T22:20:18Z', '2020-06-10T22:20:21Z', '2020-06-10T22:20:26Z', '2020-06-10T22:20:26Z', 8.0)
('vfx-1', '2020-06-10T22:20:22Z', '2020-06-10T22:20:25Z', '2020-06-10T22:20:31Z', '2020-06-10T22:20:31Z', 9.0)
('vfx-2', '2020-06-10T22:20:58Z', '2020-06-10T22:21:01Z', '2020-06-10T22:21:07Z', '2020-06-10T22:21:07Z', 9.0)
('vfx-3', '2020-06-10T22:21:42Z', '2020-06-10T22:21:44Z', '2020-06-10T22:21:50Z', '2020-06-10T22:21:50Z', 8.0)
('color', '2020-06-10T22:22:22Z', '2020-06-10T22:22:24Z', '2020-06-10T22:22:27Z', '2020-06-10T22:22:27Z', 5.0)
('sound', '2020-06-10T22:22:57Z', '2020-06-10T22:22:59Z', '2020-06-10T22:23:04Z', '2020-06-10T22:23:04Z', 7.0)
('hdr', '2020-06-10T22:23:34Z', '2020-06-10T22:23:36Z', '2020-06-10T22:23:41Z', '2020-06-10T22:23:41Z', 7.0)
('owner', '2020-06-10T22:24:48Z', '2020-06-10T22:24:50Z', '2020-06-10T22:24:56Z', '2020-06-10T22:24:56Z', 8.0)
('vfx-1', '2020-06-10T22:24:52Z', '2020-06-10T22:24:54Z', '2020-06-10T22:24:59Z', '2020-06-10T22:24:59Z', 7.0)
('vfx-2', '2020-06-10T22:25:32Z', '2020-06-10T22:25:34Z', '2020-06-10T22:25:39Z', '2020-06-10T22:25:39Z', 7.0)
('vfx-3', '2020-06-10T22:26:11Z', '2020-06-10T22:26:14Z', '2020-06-10T22:26:19Z', '2020-06-10T22:26:19Z', 8.0)
